train_loss,val_loss,val_ppl,val_macro_f1,accuracy,lr,epoch_time,tokens_per_sec
0.08740234375,0.04271346258797816,1.0436388104393934,0.9886410480929797,0.9916956676136364,0.0009960612933065818,38,659748.1578947369
0.062042236328125,0.04293446258774825,1.0438694801043198,0.9886410480929797,0.9916956676136364,0.0009843072889837514,35,716298.0
0.061614990234375,0.0428180812724999,1.043748000270406,0.9886410480929797,0.9916956676136364,0.000964923354701182,35,716298.0
0.06121826171875,0.04298380038567952,1.0439209835963197,0.9886410480929797,0.9916956676136364,0.0009382151866819102,37,677579.1891891892
0.06109619140625,0.04266036059707403,1.0435833926121858,0.9886410480929797,0.9916956676136364,0.0009046039886902867,36,696400.8333333334
